,x,y,pen_down
0,237.942606670776,187.01458804191492,True
1,237.22744890994716,186.34838866751426,True
2,236.51626684284892,185.67794727592215,True
3,235.8016432350013,185.01117571114443,True
4,235.08346374799407,184.34823607125477,True
5,234.3662195278497,183.68428371194287,True
6,233.64168774021886,183.0283005911219,True
7,232.91171411444324,182.3783739608041,True
8,232.17774287596103,181.73296360426556,True
9,231.43488547995213,181.09782030138234,True
10,230.6817648266357,180.47488754363482,True
11,229.92703294989042,179.8538786708607,True
12,229.16742377696758,179.23885663101797,True
13,228.40021039047596,178.63335795643758,True
14,227.62580489960962,178.03708126056353,True
15,226.84816960336906,177.4450058865267,True
16,226.0608856303453,176.8658832703111,True
17,225.26415460314408,176.29980083776076,True
18,224.4585766892606,175.7463860713511,True
19,223.64774539417965,175.20066195978504,True
20,222.8256268269153,174.67221724368454,True
21,221.99512041253,174.15694732201217,True
22,221.16110083768876,173.64736033590765,True
23,220.31920233059077,173.15098762516072,True
24,219.47012337745832,172.66693427227682,True
25,218.61525044840147,172.19319433765963,True
26,217.75364211064934,171.7318406108799,True
27,216.88267219979554,171.288503168232,True
28,216.0022342348621,170.86423484314986,True
29,215.11607542195594,170.45195367130748,True
30,214.22889315232845,170.04185790478178,True
31,213.33652843331438,169.6433568097961,True
32,212.4345622752532,169.26707763178226,True
33,211.5266035638457,168.9053262388114,True
34,210.614540833888,168.5540900163383,True
35,209.69886536049177,168.2123321887052,True
36,208.77972619416693,167.88004950510253,True
37,207.85760750006523,167.55606804707634,True
38,206.92788580302562,167.2554569749978,True
39,205.9879202862429,166.98785700630964,True
40,205.04170760943842,166.74331818893575,True
41,204.08975196908682,166.52213569763336,True
42,203.13158083982566,166.33014949255193,True
43,202.166250618016,166.1788079674613,True
44,201.1951275737817,166.07021779061105,True
45,200.2211471094945,165.98918854482665,True
46,199.24601274238188,165.92330792072133,True
47,198.26973220214617,165.8787395974898,True
48,197.29265847117728,165.85600077647953,True
49,196.31541598997507,165.86100217131212,True
50,195.3387009663159,165.89487078830183,True
51,194.3637709742947,165.96191931779313,True
52,193.39077620940935,166.053968837968,True
53,192.4196467116015,166.16405000971938,True
54,191.45203308536114,166.3011740633367,True
55,190.48859826015564,166.4653067674867,True
56,189.53198488363884,166.6649734160797,True
57,188.58568754765375,166.90867457005135,True
58,187.6519057430933,167.19668078256188,True
59,186.72139551425,167.49571727024087,True
60,185.79723387516822,167.81364285960936,True
61,184.8834575790161,168.16020432329515,True
62,183.9794998556404,168.53171451002925,True
63,183.08724517358635,168.9304468159765,True
64,182.20339574648855,169.34762030951052,True
65,181.326420873539,169.77907057137253,True
66,180.47155615597148,170.25238162646414,True
67,179.63784066273996,170.7622551249046,True
68,178.82404328353135,171.30338204413695,True
69,178.02614385911562,171.86776925499163,True
70,177.24282936875883,172.4522433830071,True
71,176.4860822790481,173.07056682965631,True
72,175.7497474035845,173.71320009882805,True
73,175.03583696349466,174.38062894955618,True
74,174.34621328519327,175.07312468343585,True
75,173.6791467205981,175.7873983130555,True
76,173.0405750207151,176.52721264998647,True
77,172.42096998851753,177.28305818695094,True
78,171.82220624361855,178.0554996402874,True
79,171.24222155735973,178.84215500988773,True
80,170.69054878680072,179.6488555904237,True
81,170.1637453800031,180.47204877075396,True
82,169.657766379384,181.308221510951,True
83,169.16949807159236,182.15486964040184,True
84,168.70281684789393,183.01358325889623,True
85,168.26117365203936,183.88542408634046,True
86,167.83957870156053,184.76716402702837,True
87,167.42545981640018,185.65247361570547,True
88,167.02094399412942,186.5422025827788,True
89,166.6552771970933,187.44837916315296,True
90,166.30417886760955,188.36051652882696,True
91,165.993845484217,189.28710115867693,True
92,165.6856201593094,190.21460237801261,True
93,165.41866780885505,191.15464573662518,True
94,165.15067875923927,192.09456387732507,True
95,164.92831114497423,193.04623211026941,True
96,164.70727987592966,193.99823999479696,True
97,164.53005805702358,194.959418770822,True
98,164.35971283155658,195.92171410746408,True
99,164.22111096372893,196.8892157173042,True
100,164.09316124942148,197.85800736217402,True
101,163.98996921951402,198.82992439114548,True
102,163.90915006421972,199.80369724118975,True
103,163.86047895132805,200.77982881415835,True
104,163.82236709687862,201.7564624711001,True
105,163.80302952121176,202.733615215238,True
106,163.81652358453064,203.71085560648186,True
107,163.87271084904094,204.68660278377982,True
108,163.94318252165183,205.66143369569323,True
109,164.01510680860216,206.63604331267607,True
110,164.10927843087467,207.60885393115797,True
111,164.2101170222827,208.58079579946622,True
112,164.3220837429131,209.55158962024802,True
113,164.43729586784926,210.52188320038624,True
114,164.56619498331122,211.49068589850816,True
115,164.70975665921125,212.45726420653313,True
116,164.86491627712488,213.42224116663203,True
117,165.03266133652627,214.38504111447781,True
118,165.19914586061836,215.34810616262226,True
119,165.38414139352133,216.3076574042104,True
120,165.57777171560082,217.26566156199743,True
121,165.782370773139,218.22134094475126,True
122,165.9879703951371,219.17684294550835,True
123,166.20680612682438,220.12933163684568,True
124,166.4380294885996,221.0789631806293,True
125,166.67617201058255,222.0268796012495,True
126,166.92335196698065,222.97247428686498,True
127,167.1722920923164,223.91761883779998,True
128,167.43503697487546,224.85893448003662,True
129,167.71245234122165,225.79610912814388,True
130,167.99666009514925,226.73124991164497,True
131,168.28736939143886,227.66438839226726,True
132,168.57762396416103,228.5976697934326,True
133,168.87814146279715,229.52761984011835,True
134,169.1935888069322,230.45268640163832,True
135,169.5165309776279,231.37516420803573,True
136,169.84893794939742,232.2942610625364,True
137,170.18680590523385,233.2113855532416,True
138,170.5360076132639,234.12416125384175,True
139,170.90236265779163,235.03026838270125,True
140,171.2792768565977,235.9320248946849,True
141,171.6619826089636,236.83136203120858,True
142,172.0524402623052,237.72728925556055,True
143,172.45724825519582,238.61689278993717,True
144,172.86941470932476,239.50309697277288,True
145,173.293916758284,240.38343857201878,True
146,173.7342375062529,241.25596570333067,True
147,174.18570216991628,242.1228288581903,True
148,174.64395532367303,242.98606547718217,True
149,175.11754853385253,243.84102442268818,True
150,175.5976914346805,244.69233811797318,True
151,176.08393153674248,245.54012064076488,True
152,176.58539221186925,246.379048818117,True
153,177.09710080731404,247.2116873467432,True
154,177.62808944981845,248.03222546496443,True
155,178.16808546714645,248.84688884700736,True
156,178.71183702219724,249.65901920351183,True
157,179.2670481403324,250.46338782610997,True
158,179.82756269951665,251.26405431532783,True
159,180.3989418372116,252.05700111379912,True
160,180.98180010094447,252.84155478709783,True
161,181.57385658349148,253.6192034593024,True
162,182.17280854627742,254.39148809460573,True
163,182.79218425675998,255.14755599071898,True
164,183.418752660577,255.89765081285324,True
165,184.0601529391467,256.6351186855395,True
166,184.71201966848315,257.3633599401654,True
167,185.3706777045915,258.08546463837934,True
168,186.03673196189683,258.80075079168125,True
169,186.7120870429654,259.50726734161356,True
170,187.3926823089066,260.2087321963531,True
171,188.0857907151715,260.8978393117783,True
172,188.78984423615802,261.5757629377354,True
173,189.50144528267407,262.2457600869247,True
174,190.22269898258338,262.9053534756121,True
175,190.95086510746646,263.55730731795154,True
176,191.69308712962035,264.19320138730626,True
177,192.44612232194615,264.8162559408779,True
178,193.21007740393364,265.42586785076156,True
179,193.9848657198146,266.02164727800266,True
180,194.7679372448377,266.6065030326691,True
181,195.5564292643535,267.18403682192906,True
182,196.352225122893,267.7514547635617,True
183,197.15888048925058,268.30329888846836,True
184,197.9680554145885,268.85148466180283,True
185,198.7875030630626,269.38412939836644,True
186,199.61468759292129,269.9047182629088,True
187,200.4524161297702,270.4081123612705,True
188,201.30547268029184,270.8849641597842,True
189,202.1671571049185,271.34620078363236,True
190,203.03642174672285,271.79296813967346,True
191,203.91139871508705,272.22847276247273,True
192,204.794063587317,272.6481210314157,True
193,205.6846584546934,273.05067267799245,True
194,206.57919508108228,273.4444593414988,True
195,207.48903366603773,273.8007328759412,True
196,208.40454648859318,274.1429431263853,True
197,209.33024993945182,274.4560647069588,True
198,210.25972948785176,274.75828853077473,True
199,211.20000502003865,275.0244114486502,True
200,212.1424419981418,275.28341794730323,True
201,213.0964186250789,275.49533079617,True
202,214.05132074587772,275.703738622923,True
203,215.01613032552783,275.8599654604455,True
204,215.98104884140406,276.01551744842556,True
205,216.9472565249173,276.1628693934907,True
206,217.91511632233153,276.2980139691403,True
207,218.8868924843633,276.40244051186914,True
208,219.8599819785099,276.4934675862395,True
209,220.83508977713257,276.55796482666676,True
210,221.8118459990356,276.5903406138426,True
211,222.78907756678745,276.58986108097025,True
212,223.76590503061544,276.559135624211,True
213,224.74093293918025,276.4934482499308,True
214,225.7131556407413,276.3939306375796,True
215,226.6853622754592,276.29352722767163,True
216,227.6515042344044,276.1465313269395,True
217,228.61802053301466,276.0013596568437,True
218,229.57535599996604,275.8044334386314,True
219,230.53224334162704,275.606068264516,True
220,231.4777676701761,275.35857109838173,True
221,232.42145529664296,275.1049652567686,True
222,233.35236614911346,274.8071825241784,True
223,234.27883724932673,274.49648538530386,True
224,235.18797982197248,274.1384321724169,True
225,236.0766139850281,273.73190023603695,True
226,236.94877157451126,273.29084812263255,True
227,237.8085456215037,272.82635064610827,True
228,238.64959002008848,272.3285779426636,True
229,239.4758151560751,271.8065989813225,True
230,240.28513449149764,271.25880981685424,True
231,241.0756998313084,270.68427285822554,True
232,241.84781613696285,270.08514290297677,True
233,242.6032567349194,269.46506843682965,True
234,243.34242890367415,268.82580013398353,True
235,244.05823222778372,268.1604714460863,True
236,244.74895542729607,267.46917173891165,True
237,245.41159874683322,266.75091867941654,True
238,246.04821099827404,266.009365676273,True
239,246.66425223321139,265.25076273779314,True
240,247.25323940363978,264.4708480037133,True
241,247.82302256946627,263.67682232859244,True
242,248.36960521380198,262.86668631458963,True
243,248.89045527773544,262.0397397088265,True
244,249.38887948630318,261.1990619226681,True
245,249.8644333984466,260.3453157583956,True
246,250.31140638955526,259.4761926301242,True
247,250.73666698223,258.59624411041005,True
248,251.14311965143713,257.70739706036665,True
249,251.53965846831676,256.8140911016337,True
250,251.92659958568981,255.9165679517119,True
251,252.299228926886,255.01332562406483,True
252,252.63142128081165,254.09413416400747,True
253,252.94645113531658,253.16918336405712,True
254,253.21499052958856,252.2296021953135,True
255,253.4460883165828,251.2800447661612,True
256,253.6554445277415,250.32535199040535,True
257,253.86289435265383,249.37024161194026,True
258,254.05988767121838,248.41303163493268,True
259,254.22602241665226,247.44999833946298,True
260,254.362049200308,246.4822276786204,True
261,254.46405516641624,245.51038194787213,True
262,254.54333221347076,244.53622642128371,True
263,254.60105456707834,243.56068918805866,True
264,254.63931659957893,242.58406721532887,True
265,254.66157051407708,241.60698307169412,True
266,254.6752437659758,240.62969931556705,True
267,254.66628610733974,239.65244691503003,True
268,254.6264998134818,238.67595572221202,True
269,254.54945960048525,237.70172594639226,True
270,254.43782348919356,236.73081042284915,True
271,254.29785840080285,235.76354149438401,True
272,254.16829286116757,234.79479659920065,True
273,254.00428576494693,233.83132696351498,True
274,253.86654172879705,232.86373089719186,True
275,253.73663592411702,231.8950231807338,True
276,253.59894794537004,230.92739159593668,True
277,253.43217985731332,229.96436260768348,True
278,253.23755189407964,229.00657210905908,True
279,253.0534950821783,228.04668169124847,True
280,252.86761274917734,227.08714025596905,True
281,252.6803044953482,226.12787607304523,True
282,252.49155659550792,225.16889412371313,True
283,252.2792934089167,224.21485340798813,True
284,252.07230697264407,223.25964300682526,True
285,251.8398203050404,222.31033705729865,True
286,251.59934103921645,221.36300460348252,True
287,251.35337093546786,220.41708249674326,True
288,251.1022174115559,219.4725235001687,True
289,250.84464507107526,218.52969566935855,True
290,250.59038981025367,217.58596676527856,True
291,250.32950108242466,216.64405313026666,True
292,250.06567053402702,215.70295534174647,True
293,249.79766059985468,214.7630404214218,True
294,249.52211446906992,213.82531082008916,True
295,249.23046909219514,212.8924839460355,True
296,248.9220443015592,211.96506867961494,True
297,248.59932054384802,211.04252507591394,True
298,248.27306136847307,210.1212069932854,True
299,247.94368661416027,209.20099958256557,True
300,247.6044378968333,208.28440087821278,True
301,247.25270164389514,207.37252529469518,True
302,246.88828237025876,206.46564457010467,True
303,246.51975294165936,205.56040530461976,True
304,246.13795264421765,204.66073107176834,True
305,245.7474255509669,203.76476474137274,True
306,245.35432557442493,202.86992182217904,True
307,244.9530332545413,201.97874302560322,True
308,244.53978562189525,201.0930482409427,True
309,244.1217071717652,200.20959899866216,True
310,243.70217760163973,199.32683861435999,True
311,243.27920092835447,198.44572737205337,True
312,242.85133194437083,197.56698298108972,True
313,242.41614319923622,196.69185003993968,True
314,241.9740179074396,195.82019166131607,True
315,241.53493311156583,194.947013192641,True
316,241.0979481508748,194.07276818726552,True
317,240.65509743283815,193.2014788316093,True
318,240.21205473753685,192.33028769768487,True
319,239.76842273581534,191.45940331940676,True
320,239.32200837357314,190.58993254312685,True
321,238.8736110230024,189.72150237582034,True
322,238.41916453525454,188.8561993687964,True
323,237.96601699612455,187.9902146483471,True
324,237.51357599054356,187.12386118692785,True
325,237.06180358717654,186.25715874006244,True
326,236.6078360985386,185.39160543184286,True
327,236.147978468135,184.52918735336334,True
328,235.67700622435166,183.67278087998463,True
329,235.2006751263898,182.81933428619388,True
330,234.72679479449283,181.96452862454646,True
331,234.24814519408145,181.11237948223325,True
332,233.7723089237832,180.25865985411696,True
333,233.29106702214165,179.40796935941356,True
334,232.81106799434698,178.55659098218135,True
335,232.32214069032773,177.7102928427085,True
336,231.83346678117448,176.86386815241121,True
337,231.33325458339482,176.02418976969068,True
338,230.83363364711343,175.18415997211096,True
339,230.33125075772827,174.3457795623601,True
340,229.82485924688342,173.50981632352878,True
341,229.31187958785333,172.6778789796528,True
342,228.7926628770002,171.84981780011583,True
343,228.27011767570792,171.02385314964414,True
344,227.74341240821707,170.20053462426299,True
345,227.2135932853127,169.3792168861621,True
346,226.6763295336814,168.56274895016693,True
347,226.1481423553435,167.7403803212197,True
348,225.61400614959257,166.92186353980492,True
349,225.0921313188481,166.09547935948544,True
350,224.56972784814565,165.26942441787892,True
351,224.043032281302,164.44610059055185,True
352,223.51017760304188,163.62675113724845,True
353,222.96763081439065,162.81379267991645,True
354,222.43056550549932,161.99719929559095,True
355,221.88683939208045,161.18502857759475,True
356,221.346986952608,160.37027403544676,True
357,220.79676939011262,159.56250203521708,True
358,220.2437756578811,158.75660497114103,True
359,219.68255694170608,157.95642925918435,True
360,219.12165853832636,157.15601507054754,True
361,218.56133703418334,156.35519546663966,True
362,218.0007370652242,155.55457079056632,True
363,217.43852781601453,154.75507613661728,True
364,216.87427786233715,153.95702043777217,True
365,216.30896479684372,153.15971671647998,True
366,215.74681614678036,152.36018371380337,True
367,215.1840359441864,151.56109247414372,True
368,214.61619327433024,150.76559632896797,True
369,214.04454551998674,149.97282357043588,True
370,213.468630512373,149.18315059566606,True
371,212.89328410249271,148.3930614217641,True
372,212.31598466728963,147.60440407231073,True
373,211.7391972478254,146.81537058806308,True
374,211.1643266786764,146.0249308190481,True
375,210.58488979882168,145.23784504799875,True
376,210.0046752732785,144.45132703172578,True
377,209.42224051428957,143.66647264933619,True
378,208.8353979709495,142.88488144451782,True
379,208.2481516438979,142.10359665889973,True
380,207.65841194051458,141.3241870814679,True
381,207.0689372678673,140.54457704901716,True
382,206.47493994897175,139.76844528532442,True
383,205.87496438724907,138.99689406094527,True
384,205.27884762738373,138.22235135700595,True
385,204.68356184804148,137.44716940535562,True
386,204.08715281601354,136.67285373683467,True
387,203.48527574627929,135.90280479986774,True
388,202.8759645739384,135.138599337922,True
389,202.2691023732451,134.37244716939935,True
390,201.66374411510054,133.60510531135213,True
391,201.056885272124,132.8389544712184,True
392,200.44643567752018,132.0756586055512,True
393,199.83849394311036,131.31036237607273,True
394,199.22854658153886,130.54666463544777,True
395,198.61479649571012,129.78602595561716,True
396,197.99400605135511,129.03111477373025,True
397,197.37145218519092,128.27765710766067,True
398,196.74738777007929,127.52544982331351,True
399,196.12365939867797,126.77296417243318,True
400,195.49841564925703,126.02174138506825,True
401,194.88162595002157,125.26355791021972,True
402,194.26188058868016,124.50778893894037,True
403,193.6365818278077,123.75660757877965,True
404,193.01605243455353,123.00148142942939,True
405,192.38768527068876,122.25286539746405,True
406,191.75544448581496,121.50751770401456,True
407,191.128287540303,120.7578881820089,True
408,190.49441296352748,120.01393237445933,True
409,189.8676853976565,119.26394762780382,True
410,189.23938890337135,118.51527214925952,True
411,188.60345708932076,117.77307821456664,True
412,187.96839632236902,117.03013183492732,True
413,187.33352229860063,116.28702538061657,True
414,186.69053855735527,115.55093912942854,True
415,186.0481246948321,114.81434217374051,True
416,185.40073285126024,114.08212386963669,True
417,184.75984578164662,113.34421640359216,True
418,184.1223417041521,112.60336561290427,True
419,183.48080083107087,111.86601479230094,True
420,182.83538780778548,111.13204578690808,True
421,182.19093193689076,110.39723528998735,True
422,181.54380183732263,109.66478336728554,True
423,180.89396229096747,108.93472890244108,True
424,180.24318748620675,108.20550721700612,True
425,179.59355502562192,107.47526883560067,True
426,178.94534796263284,106.7437639902962,True
427,178.29536529669704,106.01384003750942,True
428,177.6382984844736,105.29031146399925,True
429,176.97914542011057,104.5686580794446,True
430,176.31982138473234,103.8471602130359,True
431,175.65857092494286,103.12742431650163,True
432,174.99710645655313,102.4078849289289,True
433,174.33570310391278,101.68828934235376,True
434,173.67565205478994,100.96745643090193,True
435,173.01500421593522,100.24717621738225,True
436,172.35167361384737,99.52935698781829,True
437,171.6922074425356,98.80800771132527,True
438,171.03492828814748,98.08466093860025,True
439,170.36997404572605,97.36836440854827,True
440,169.70104475578785,96.6557627308676,True
441,169.0344410744176,95.94098185725629,True
442,168.36559559227413,95.22831750972897,True
443,167.69054955545735,94.52150475046673,True
444,167.015869727447,93.81434914341621,True
445,166.34366071942466,93.10484535572002,True
446,165.6665581858113,92.40000327579052,True
447,164.98807391841424,91.69649107965336,True
448,164.31069950309185,90.99191290874771,True
449,163.62956082830135,90.29096930685128,True
450,162.94768982121354,89.59073833939824,True
451,162.26747755282224,88.88889576623043,True
452,161.587725392463,88.18661417658114,True
453,160.90219591572537,87.48996532625361,True
454,160.21981233354077,86.79023380803234,True
455,159.53881324578919,86.08916035665764,True
456,158.8501638770519,85.39559412505879,True
457,158.1627598336123,84.70079352205791,True
458,157.47591415545216,84.00544221268314,True
459,156.78186610432172,83.31727832809804,True
