,x,y,pen_down
0,229.83357304294228,280.37805629751387,True
1,228.86174757685617,280.3572336114153,True
2,227.89122058207641,280.30257287158724,True
3,226.92003896594463,280.2609724532191,True
4,225.94897407323575,280.2170173334956,True
5,224.978293566609,280.16609215026557,True
6,224.00703408601905,280.12916056745615,True
7,223.03702913786304,280.06581430510096,True
8,222.06770701672247,279.9944866640326,True
9,221.10006729049874,279.9018516378271,True
10,220.13297440355478,279.8045806598386,True
11,219.1697737718133,279.67481171068766,True
12,218.20937900023347,279.5246287885659,True
13,217.25125113077573,279.3619308432076,True
14,216.29767866041,279.17318813859606,True
15,215.3466048934995,278.97275721569224,True
16,214.3998592936805,278.75232982033884,True
17,213.45516012022276,278.523361335427,True
18,212.51379054008035,278.2810873847372,True
19,211.57437731544312,278.031240635865,True
20,210.63743820041861,277.77272417602524,True
21,209.70662238277964,277.4925462684226,True
22,208.77652824609342,277.20997392345555,True
23,207.84844560859648,276.92113062433083,True
24,206.92705276734392,276.61140881769586,True
25,206.0100650154319,276.28892310034655,True
26,205.1005063440653,275.9462823916099,True
27,204.20046396399346,275.57909219465944,True
28,203.30506105433963,275.20079271324624,True
29,202.4171432591318,274.8052479090117,True
30,201.53688260869495,274.3929042541174,True
31,200.66387809830513,273.96548325754276,True
32,199.80138405841637,273.51718629871095,True
33,198.9473866357353,273.0528687451728,True
34,198.09888179565965,272.5785705270932,True
35,197.25518866574376,272.0958845147328,True
36,196.42662248452874,271.5875786435662,True
37,195.60616431359296,271.06626975535437,True
38,194.79218261984977,270.534967572581,True
39,193.99458190923568,269.9793239787097,True
40,193.20659307768412,269.4101499043307,True
41,192.43419533293886,268.8199734945283,True
42,191.67497777683909,268.21292299875546,True
43,190.92312569890086,267.5967720522403,True
44,190.18593782704235,266.96314883915124,True
45,189.46198252154772,266.3144533702527,True
46,188.75042948990398,265.6521809216416,True
47,188.0508660178717,264.9772594804815,True
48,187.3644658304484,264.28896152930935,True
49,186.69286600821056,263.586223920182,True
50,186.03527661780836,262.8703582000085,True
51,185.39219603654226,262.1414365242656,True
52,184.76036773208577,261.4027274259771,True
53,184.14642107825145,260.64913226043035,True
54,183.54625144750253,259.8844882901631,True
55,182.9672683517795,259.10374189640214,True
56,182.40982713117722,258.3074583282831,True
57,181.86348911037823,257.5034555231375,True
58,181.3386534626087,256.68535052027534,True
59,180.83505411815173,255.85396286413646,True
60,180.3415206609682,255.01650423470582,True
61,179.85603520912505,254.1743598140801,True
62,179.4058150163433,253.3131885582564,True
63,178.97306235648585,252.4427607163751,True
64,178.57471136569967,251.5563775990496,True
65,178.1939520719554,250.66198333846228,True
66,177.8432239798507,249.75557112219937,True
67,177.53852511812596,248.8327172057447,True
68,177.245250848866,247.90594090285947,True
69,176.98651930278825,246.9690540094639,True
70,176.76534917873101,246.02254436017435,True
71,176.5896026285574,245.06655222751638,True
72,176.41272157442646,244.1107230236619,True
73,176.26242152658745,243.15035153688362,True
74,176.13197628522528,242.18716914837597,True
75,176.04284331084136,241.2193045632656,True
76,175.98540265605703,240.24893189078423,True
77,175.93387942019334,239.27824154886812,True
78,175.89933198720416,238.30685377534357,True
79,175.89060119970506,237.33489495347123,True
