,x,y,pen_down
0,161.81083487432372,224.0805424286008,True
1,161.59888511388368,225.01890945073353,True
2,161.42820274376174,225.96564472611627,True
3,161.22621125123987,226.90623554967115,True
4,161.02633608664016,227.84723107053034,True
5,160.80977609836307,228.78442907402382,True
6,160.63615891339907,229.73059379719373,True
7,160.49418332076723,230.68198921460677,True
8,160.38654038621405,231.63787697642022,True
9,160.308610086216,232.59670652819153,True
10,160.25240410560906,233.55704064128201,True
11,160.22242410353078,234.5184985717707,True
12,160.22917147865104,235.48027744030142,True
13,160.28005473759112,236.44073794996916,True
14,160.37350740741232,237.39801775726585,True
15,160.51346664666022,238.34948974146727,True
16,160.6987097071805,239.29331478030906,True
17,160.90589936588697,240.23276674116488,True
18,161.11938198430155,241.17081540813504,True
19,161.34452605729143,242.10610436843064,True
20,161.6032514733431,243.03246361800598,True
21,161.90900013258658,243.94430501149336,True
22,162.23389416827015,244.84981826292312,True
23,162.58959123054993,245.74340727837483,True
24,162.9641674950374,246.6295206857281,True
25,163.35825398205887,247.50702461630635,True
26,163.7676980008589,248.37756839818763,True
27,164.19433649899173,249.23974136485364,True
28,164.6434398489656,250.0904209541352,True
29,165.11268450117055,250.9301905833757,True
30,165.60357886678207,251.75743458467542,True
31,166.11656755778412,252.57119540863638,True
32,166.64843612667755,253.37276476436253,True
33,167.19513547596887,254.16433336981805,True
34,167.749595165902,254.9505186241994,True
35,168.31213560799324,255.73088082937284,True
36,168.88906778448177,256.50069267283175,True
37,169.47710541128836,257.2620677356651,True
38,170.07543175044538,258.01537384176675,True
39,170.68758302864416,258.75743565709024,True
40,171.314962101854,259.48675471967584,True
41,171.94802877528673,260.2111104817105,True
42,172.59395003618667,260.9240233084292,True
43,173.2530382524346,261.62480548648296,True
44,173.92136577914155,262.3167842043572,True
45,174.5982151449635,263.00044312224526,True
46,175.27816210856892,263.68100139988246,True
47,175.97238479368406,264.3470029322963,True
48,176.6791645150991,264.9996722146551,True
49,177.3932641910938,265.6443249650604,True
50,178.11408292983424,266.2814539734747,True
51,178.83547104290312,266.9179401753457,True
52,179.5688490132821,267.5405493557498,True
53,180.31022458200428,268.1536260278224,True
54,181.06093467170453,268.755223694315,True
55,181.81779252514838,269.3490835373438,True
56,182.5853075383766,269.9290592279473,True
57,183.35816468607518,270.50194684347156,True
58,184.13713839825684,271.06647043933424,True
59,184.9248565335618,271.6186989585385,True
60,185.7213235382137,272.15823831958926,True
61,186.52298342962447,272.69007201954537,True
62,187.33507063737653,273.20567594534725,True
63,188.15766706028228,273.704466624282,True
64,188.982996401143,274.1987801080819,True
65,189.81300843276904,274.6850946212371,True
66,190.6499060194907,275.1595385954651,True
67,191.4925711076575,275.62362004313326,True
68,192.34314669090804,276.0730023464415,True
69,193.19965274126133,276.51107468760836,True
70,194.05960911667108,276.9422966644201,True
71,194.9261618039714,277.36003772168664,True
72,195.80150139699413,277.7590084546904,True
73,196.68440792179373,278.1410721223358,True
74,197.57101371357948,278.5144694193192,True
75,198.46042157681393,278.881169646109,True
76,199.35312070480313,279.2392651873564,True
77,200.25922304125444,279.5625189603422,True
78,201.16742383929596,279.8792513812232,True
79,202.08809629819817,280.15830412897435,True
80,203.00955321567739,280.43412644733723,True
81,203.94104188468836,280.67458535582347,True
82,204.87248680790648,280.91455063992976,True
83,205.81099023035966,281.1258980129572,True
84,206.74941491565724,281.33676520749896,True
85,207.69437035392423,281.51724949904775,True
86,208.64215387321622,281.6810345433918,True
87,209.5938900509169,281.8214394190648,True
88,210.5487102632643,281.93646326275666,True
89,211.50751081125654,282.0144630046475,True
90,212.46757866583974,282.07577392744224,True
91,213.42869894110896,282.1165456414581,True
92,214.39043623622712,282.139900173662,True
93,215.3524282919062,282.13703503070246,True
94,216.31359185637538,282.09700975409896,True
95,217.27287791124897,282.02476960564314,True
96,218.22981789492377,281.92593777107936,True
97,219.1866880302598,281.82793521621204,True
98,220.13987640254527,281.6979843589615,True
99,221.09315636223553,281.5699637537698,True
100,222.04191741447067,281.4106906530123,True
101,222.98813036374264,281.23803398554236,True
102,223.9292666696779,281.03859034371663,True
103,224.8671878327828,280.82539418019184,True
104,225.79946730261497,280.5879694443652,True
105,226.72786925627815,280.33650286437614,True
106,227.64958341239,280.06090079529173,True
107,228.56661048045714,279.77064420839736,True
108,229.4752254859327,279.4545470375962,True
109,230.37997311452904,279.12762758336413,True
110,231.27543686440225,278.7765842565512,True
111,232.15570793800046,278.38867391234214,True
112,233.0251265604511,277.9769234437323,True
113,233.884749501162,277.5451423252404,True
114,234.73244714167788,277.09037035681797,True
115,235.56827123619223,276.6141180585366,True
116,236.39174165269833,276.11681976932573,True
117,237.20103898340935,275.59681085991645,True
118,237.99424500552166,275.05247887391357,True
119,238.7762283122786,274.492209073238,True
120,239.54044320492346,273.9079006014016,True
121,240.28902703804394,273.3036592622621,True
122,241.02532516007878,272.6845514955024,True
123,241.74039222386136,272.0409858383109,True
124,242.44339013383052,271.3842832775029,True
125,243.1231804230744,270.7035538286169,True
126,243.79029417812885,270.01039569514575,True
127,244.43160350942108,269.2932918969011,True
128,245.06006038754828,268.5649016766253,True
129,245.66200180653732,267.8144802050777,True
130,246.25079457650585,267.0536766719667,True
131,246.8241223901959,266.28116330777794,True
132,247.3882055015186,265.50186023625116,True
133,247.94011530308558,264.71390115748943,True
134,248.47210350585485,263.9123996353551,True
135,248.99275768275075,263.10344092242144,True
136,249.49724638152742,262.28434268059686,True
137,249.98166254643274,261.45323458199584,True
138,250.44917719303234,260.6124745679773,True
139,250.9007969382394,259.7630749942482,True
140,251.33028410335635,258.90233625831877,True
141,251.74089020689377,258.03236793786704,True
142,252.14125002818764,257.15760370520275,True
143,252.51973666703265,256.27332458518947,True
144,252.88538480355226,255.38348420332852,True
145,253.23976727849973,254.48917946440667,True
146,253.57967836777948,253.5892021853016,True
147,253.91126877627207,252.6861303751567,True
148,254.22044056785847,251.7753436481041,True
149,254.50884851222054,250.85755511241803,True
150,254.77954836083,249.93459021518356,True
151,255.03127060502356,249.0060703014941,True
152,255.2626446201657,248.07257194566452,True
153,255.47260178102826,247.13372947805897,True
154,255.65916139228764,246.1902982726628,True
155,255.82795693959906,245.24320050062175,True
156,255.9738485935569,244.29256448228546,True
157,256.1135226112776,243.34076390012044,True
158,256.23040171731856,242.38604741590026,True
159,256.33846852358613,241.43010123764782,True
160,256.41879200739675,240.47151081112995,True
161,256.50727760802243,239.51356183201065,True
162,256.55465368410876,238.55270464677523,True
163,256.59840322026,237.59168745604845,True
164,256.6519900049593,236.63120147190645,True
165,256.6825067527174,235.6696709757594,True
166,256.6918134484949,234.70778443174723,True
167,256.66486628905284,233.74632467100926,True
168,256.64164874117773,232.78480920993906,True
169,256.60579302034085,231.82374921643117,True
170,256.56406155545994,230.86265342803964,True
171,256.50424741776214,229.9025645773595,True
172,256.45054189745645,228.94204709844095,True
173,256.362745395265,227.9841269070753,True
174,256.306768430823,227.0237846281525,True
175,256.2095267482335,226.0667213769768,True
176,256.13204558846434,225.1078222701659,True
177,256.022456413252,224.15205005458384,True
178,255.92258274392788,223.1952521167859,True
179,255.78574172490212,222.24301658594817,True
180,255.67266842322059,221.2876675542763,True
181,255.53496652509423,220.33553975995005,True
182,255.40719892352033,219.38204193080156,True
183,255.2502458324747,218.4329032520487,True
184,255.06704412732043,217.48847087799243,True
185,254.87949133303175,216.54489286573653,True
186,254.68749069286721,215.6022099578779,True
187,254.49284438532837,214.66006976888815,True
188,254.29658723679182,213.71826377254783,True
189,254.08305911767772,212.7802331507444,True
190,253.87857457203432,211.8401843473625,True
191,253.66851588489035,210.90136302740697,True
192,253.44959254424657,209.96457194437193,True
193,253.2280840750548,209.02838331213493,True
194,253.00443181500003,208.09270477078172,True
195,252.75455669553384,207.16378550052698,True
196,252.506635947049,206.23425602774267,True
197,252.2538581725436,205.30603407989472,True
198,251.99102183289153,204.38061088673217,True
199,251.72754020072617,203.45535978121995,True
200,251.46528150280244,202.52975949437354,True
201,251.19039956641254,201.60789068437919,True
202,250.90566430583146,200.6889569174964,True
203,250.61761180003495,199.77105876869643,True
204,250.32422033644679,198.854858138861,True
205,250.02927104971639,197.93915294229674,True
206,249.72959437629368,197.0250177320898,True
207,249.42306814010425,196.1131233172327,True
208,249.11955671678027,195.200217953313,True
209,248.8151178797683,194.28762359244527,True
210,248.5054200845397,193.37680760220326,True
211,248.1873635145423,192.4688776006586,True
212,247.8608994532808,191.56393260570746,True
213,247.5286484851106,190.6610900457085,True
214,247.19433866488933,189.7590137849754,True
215,246.8531638697888,188.8595055009855,True
216,246.51163449185876,187.96013279413313,True
217,246.17268331184886,187.05979495521913,True
218,245.81921070443207,186.16504772222305,True
219,245.4650530065294,185.27057154736218,True
220,245.10590028742288,184.37808914405133,True
221,244.74332289466216,183.48699274620037,True
222,244.3742831746381,182.59855467237773,True
223,243.99753800845846,181.71335853425273,True
224,243.6123272275289,180.8318154861645,True
225,243.2187548603514,179.9539746406516,True
226,242.82770258267914,179.07500396714,True
227,242.42935785570947,178.19932477948285,True
228,242.0287732174711,177.32465486444423,True
229,241.61434104425294,176.45651463320007,True
230,241.19135240582406,175.59245973983462,True
231,240.76497408910095,174.73007096944542,True
232,240.33409955719213,173.86992362847596,True
233,239.8971750379677,173.01283636440584,True
234,239.45839851752854,172.15668821072015,True
235,239.01339939454124,171.3037926595089,True
236,238.56102940922443,170.45474827469934,True
237,238.10340553856963,169.6085439052486,True
238,237.6386926561188,168.76619354366198,True
239,237.1705275559114,167.9257580562405,True
240,236.69696847743097,167.08835923849995,True
241,236.21892342738954,166.25350268447988,True
242,235.73879808522452,165.4198794036937,True
243,235.24724089842343,164.59290485434104,True
244,234.75599370154345,163.76574627897284,True
245,234.26308985305982,162.93957495686297,True
246,233.76657771404732,162.11556862887159,True
247,233.2644484443335,161.2949754804361,True
248,232.75426908943444,160.47936033580453,True
249,232.23699240639436,159.66822602560433,True
250,231.7137669804636,158.86091526169682,True
251,231.19427343919077,158.05119811074707,True
252,230.66391771462514,157.24855790724857,True
253,230.13118456200243,156.44748957302025,True
254,229.58588925727307,155.65493598568696,True
255,229.03959991463137,154.86305000621968,True
256,228.49171122802812,154.07227026303065,True
257,227.94012489293544,153.28406749269928,True
258,227.38134961908798,152.50095422709757,True
259,226.82297574408892,151.71754459804276,True
260,226.25961968111696,150.9377233493293,True
261,225.69378412379353,150.15968376274046,True
262,225.12072440509627,149.3869829748985,True
263,224.53407484288533,148.6245754081928,True
264,223.94187614540832,147.86640974291248,True
265,223.34815447000858,147.10944047998657,True
266,222.7491245004756,146.35667184047412,True
267,222.14316195785256,145.60947703560535,True
268,221.5347571799917,144.86425806235098,True
269,220.92666769387495,144.11878566738568,True
270,220.31545003430034,143.3758672871961,True
271,219.70147725137042,142.63525724884101,True
272,219.07755176231348,141.9029900492052,True
273,218.448799878743,141.1748510593829,True
274,217.81946889965923,140.44721827772696,True
275,217.1862227076159,139.72298482476756,True
276,216.55326017499755,138.99851044721476,True
277,215.91319502290625,138.28030977419704,True
278,215.2637932591229,137.57052635710892,True
279,214.61272299531925,136.86227352553232,True
280,213.958270331652,136.15714525515622,True
281,213.29565566226347,135.4596803343374,True
282,212.63061864759248,134.76452495558019,True
283,211.9593320050744,134.07540594587618,True
284,211.2878025148235,133.38652013919278,True
285,210.61453520786912,132.6993333133188,True
286,209.9398950977384,132.013493861247,True
287,209.2571135155223,131.33578235808537,True
288,208.5698989441323,130.6625454581188,True
289,207.88170629408626,129.99030565361278,True
290,207.18665276278472,129.32519414306802,True
291,206.4879953438293,128.6638372306007,True
292,205.7859203299236,128.0061189057774,True
293,205.08068030501903,127.35178746793581,True
294,204.37417546101403,126.69882026362063,True
295,203.66332088735928,126.05061746026858,True
296,202.9451125134495,125.4105691021208,True
297,202.2224202700637,124.77556495230067,True
298,201.49802468191163,124.14250587156897,True
299,200.7712838132585,123.51214164328236,True
300,200.04209585782914,122.88460826594516,True
301,199.30984091895368,122.26066710106053,True
302,198.5741158743497,121.64081002228342,True
303,197.8389858141008,121.02024925202224,True
304,197.10008229191902,120.40420256908271,True
305,196.35489791546541,119.79574899933854,True
306,195.60967783839112,119.1873397724977,True
307,194.8627804844859,118.58099116495923,True
308,194.1137270020402,117.97730716774915,True
309,193.36496556780298,117.3732624142648,True
310,192.61088567913993,116.77586887782923,True
311,191.85298684965917,116.18332813212336,True
312,191.09258943860527,115.59399751167854,True
313,190.33281035408604,115.00386943807601,True
314,189.57142719365095,114.41581306543961,True
315,188.80976691403737,113.82811490150385,True
316,188.04254134582845,113.24771620295269,True
317,187.26965178762498,112.67487907151285,True
318,186.49741360342836,112.10115380543105,True
319,185.71899052026805,111.53588975020308,True
320,184.93772833187273,110.97451215565654,True
321,184.1523479120516,110.41893248329757,True
322,183.36417393476063,109.86730190643507,True
323,182.57350617475817,109.31925873866845,True
324,181.77946461889275,108.7761160223393,True
325,180.98140259826528,108.238905462528,True
326,180.18467474670396,107.69973771387814,True
327,179.3886456789707,107.15952808677491,True
328,178.5902738809557,106.62276389054983,True
329,177.7899474112445,106.08895340699286,True
330,176.98550876316867,105.56132290850985,True
331,176.1819323521105,105.03238333406105,True
332,175.37848951695742,104.50324907682443,True
333,174.5712033516974,103.9799940885598,True
334,173.75952267055274,103.46360765662683,True
335,172.94063751981963,102.95872521026936,True
336,172.11501389660515,102.46490862106174,True
337,171.28551506102446,101.97765161384513,True
338,170.4496825910386,101.50131309509506,True
339,169.61541600439364,101.02223609328844,True
340,168.78132932346247,100.54284628179097,True
341,167.94852883810157,100.06122523926386,True
342,167.11493913365058,99.5809714308519,True
343,166.28319831384343,99.09752288604594,True
344,165.4488029012486,98.61867182861403,True
345,164.61493015912848,98.13890979325623,True
346,163.77988883781433,97.66118526372291,True
347,162.9433516273446,97.18608553505462,True
348,162.10383102741147,96.71628369761262,True
349,161.26225116656732,96.25017597613436,True
350,160.41865765001546,95.78772405163264,True
351,159.57186580092892,95.3311643349967,True
352,158.72101458321106,94.88222265349619,True
353,157.86507998764824,94.44306836318034,True
354,157.00545842326156,94.01114541296033,True
355,156.14619238947097,93.57851346354667,True
356,155.28651062893272,93.14670948054513,True
357,154.42755335017716,92.71347537716565,True
358,153.56838310889458,92.28066820228821,True
359,152.70849647017997,91.8492756090369,True
360,151.85064922281816,91.41383046758442,True
361,150.99059608606908,90.98282791362914,True
362,150.1255885931451,90.56178829208521,True
363,149.25850859235507,90.14504370148668,True
364,148.3878700294508,89.73580477426574,True
365,147.51298530143973,89.33570179913183,True
366,146.6350252296808,88.94240031715097,True
367,145.75276525470767,88.55888218385886,True
368,144.8646903773122,88.18896841821332,True
369,143.97497141885202,87.82302897286202,True
370,143.08293183869245,87.46278692908756,True
371,142.18766354932842,87.11064221334252,True
372,141.28931579834267,86.76642342332295,True
373,140.39221328068209,86.41897186026934,True
374,139.4915596734599,86.0808338904445,True
375,138.58925766627019,85.74711909156021,True
376,137.68454333306596,85.42000523495268,True
377,136.77664585190428,85.10184237984402,True
378,135.85850499592658,84.81485706913587,True
379,134.93747182147655,84.53699005661534,True
380,134.0140952615795,84.26702893949823,True
381,133.08635879428928,84.01253051937564,True
382,132.1526977326226,83.78083126684419,True
383,131.21366808072995,83.57192163784947,True
384,130.2679486459025,83.3962065660166,True
385,129.31575976888988,83.26002772806905,True
386,128.35905801537297,83.15994077067501,True
387,127.39881176188614,83.1047437373628,True
388,126.4369933784987,83.09938682238517,True
389,125.4765367663006,83.15046422570192,True
390,124.52177189861555,83.26690837411374,True
391,123.581553927182,83.46930331763988,True
392,122.66420141931928,83.75708646832729,True
393,121.78362694529567,84.14183604953865,True
394,120.95280800048059,84.62470436387258,True
395,120.183744055259,85.20090003897805,True
396,119.50924876308879,85.884709328778,True
397,118.94464438613929,86.66256777033647,True
398,118.49343004972557,87.50998902491206,True
