,x,y,pen_down
0,173.07338157964824,276.53965862307757,True
1,174.0447529954009,276.5843840482237,True
2,175.01612584838276,276.6290782476159,True
3,175.9875020144117,276.67370038095675,True
4,176.95888496136016,276.7181746385911,True
5,177.93030295756924,276.7618758896453,True
6,178.90183377944007,276.80298184357133,True
7,179.87355807103526,276.83918761161624,True
8,180.84549520544005,276.8690922431705,True
9,181.81761144342735,276.8924431707584,True
10,182.78986070399705,276.90936618245365,True
11,183.76220092858384,276.9197838431123,True
12,184.7345889810051,276.9236472608918,True
13,185.7069811285389,276.9210348227932,True
14,186.67933279164998,276.91184240195855,True
15,187.65159896904407,276.89601734688193,True
16,188.62375385968332,276.8743313852576,True
17,189.59581388634535,276.8486464834315,True
18,190.5678215504545,276.82101362555227,True
19,191.539807366523,276.7926180837347,True
20,192.5117799829007,276.76377410919844,True
21,193.48373969366145,276.7344984817525,True
22,194.45568609314182,276.70478424588305,True
23,195.42761857384534,276.67461820518264,True
24,196.399536490596,276.6439865520002,True
25,197.37143915518297,276.61287475415077,True
26,198.34332583224887,276.5812674918698,True
27,199.31519573575713,276.5491486201849,True
28,200.28704802677785,276.5165011780698,True
29,201.25888180923056,276.48330734087676,True
30,202.2306961249128,276.44954836031724,True
31,203.2025143744911,276.4159284745193,True
32,204.17442638896574,276.38511005206504,True
33,205.14633996528607,276.3543907528577,True
34,206.11839342978092,276.3284135838757,True
35,207.0904285848628,276.30175992557434,True
36,208.0624464982937,276.27448571827625,True
37,209.03450657545733,276.2487579251978,True
38,210.00664723005414,276.22627818596266,True
39,210.97876908306188,276.202999856862,True
40,211.95087079003147,276.1788953109661,True
41,212.9229507855155,276.15393097040135,True
42,213.89500736530965,276.12807139931823,True
43,214.8670386030132,276.10127667261804,True
44,215.83904237209077,276.0735039000803,True
45,216.81117947586085,276.0510223179454,True
46,217.7833285494351,276.0289143847463,True
47,218.7554512955026,276.0056785023093,True
48,219.72772387027783,275.9907951853139,True
49,220.7000420600607,275.978154900606,True
50,221.67234219959607,275.9641971388553,True
51,222.6446213540728,275.94884918868735,True
52,223.6169627180257,275.93926010657736,True
53,224.58931376673485,275.92986714190664,True
54,225.56163112596772,275.91717824510056,True
55,226.5339353002469,275.90349152204624,True
56,227.50622039694423,275.8885414053376,True
57,228.47854556101586,275.8773645732195,True
58,229.4509035582724,275.8685669883346,True
59,230.4231953169045,275.854390808669,True
60,231.39549894156744,275.84653564092883,True
61,232.36789098914318,275.85034174878706,True
62,233.3402899116133,275.8512210268731,True
63,234.31268630951973,275.84891825339247,True
64,235.28507252731856,275.84373983481737,True
65,236.257378179583,275.84679141932907,True
66,237.2296088713871,275.8639854090877,True
67,238.201820599855,275.8800589470542,True
68,239.17377488841385,275.9093922705819,True
69,240.1459423592691,275.92858118750075,True
70,241.11819164633977,275.9415484419658,True
71,242.09020538904053,275.9686675774054,True
72,243.0624314581833,275.98644710337555,True
73,244.03476143106434,275.98939054225355,True
74,245.00705243978086,275.98492579234266,True
75,245.97903447198047,276.0101764756299,True
76,246.95074528528232,276.0439119036267,True
77,247.92263144618377,276.07093627391976,True
78,248.89431222486473,276.10299117309876,True
79,249.86613979707676,276.13002798865193,True
80,250.83796056180086,276.15485561040333,True
81,251.80839838746704,276.10701600904025,True
82,252.77274109640913,275.98433648263807,True
83,253.71986247129269,275.7665291512754,True
84,254.63639299687765,275.444679608502,True
85,255.45574013948698,274.92453691294196,True
86,256.122867284484,274.22347229003117,True
87,256.58847292192377,273.37518505009757,True
88,256.8365669550339,272.4370664975813,True
89,256.87458122928035,271.4672566235947,True
90,256.766127231298,270.5019739841419,True
91,256.5501661421116,269.5544224803354,True
92,256.26507770768535,268.6250681085578,True
93,255.92714347576128,267.7136090776153,True
94,255.5544031501654,266.81556224975634,True
95,255.16645561904005,265.92392076077994,True
96,254.76301990517712,265.0392036175284,True
97,254.3527841074476,264.15757547041227,True
98,253.93959237174195,263.2773300637103,True
99,253.52259219488892,262.39888327137265,True
